姓名
出生日期
记录日期,2026-03-21 22:06:12 +0000
分类,窦性心律
症状,
软件版本,1.90
设备,"Watch7,2"
采样率,512赫兹


导联,导联I
单位,µV

43.484
53.505
57.599
56.329
53.143
50.199
50.125
52.97
56.295
58.893
59.873
58.962
57.028
54.393
51.005
46.95
42.186
36.759
30.85
24.549
17.881
10.897
3.673
-3.719
-11.186
-18.648
-26.05
-33.341
-40.461
-47.357
-53.992
-60.342
-66.4
-72.173
-77.636
-82.732
-87.427
-91.71
-95.619
-99.262
-102.745
-106.148
-109.581
-113.18
-117.018
-121.101
-125.306
-129.352
-133.014
-136.144
-138.588
-140.184
-140.826
-140.522
-139.476
-138.068
-136.6
-135.331
-134.815
-135.876
-139.243
-145.148
-152.437
-159.216
-164.117
-166.697
-168.797
-172.769
-179.786
-190.169
-200.89
-207.294
-204.672
-186.615
-149.05
-91.392
-15.334
71.93
161.476
247.246
324.66
393.389
455.474
510.286
556.651
593.148
618.955
635.843
645.139
644.767
628.318
587.235
515.604
414.496
293.781
168.677
54.32
-38.522
-105.539
-147.544
-167.555
-169.289
-157.731
-138.995
-120.463
-109.18
-107.797
-114.705
-125.003
-132.62
-135.223
-133.771
-130.961
-130.292
-132.753
-137.41
-143.039
-147.944
-151.257
-152.869
-152.597
-150.587
-147.189
-142.659
-137.3
-131.494
-125.557
-119.853
-114.805
-110.62
-107.335
-104.925
-103.264
-102.255
-101.899
-102.053
-102.45
-102.94
-103.321
-103.705
-104.692
-106.161
-107.476
-107.702
-105.093
-99.636
-93.09
-87.158
-84.241
-84.617
-85.945
-86.424
-84.171
-78.773
-72.003
-64.999
-58.512
-52.853
-47.367
-41.766
-36.113
-30.4
-24.748
-19.204
-13.696
-8.213
-2.779
2.614
7.973
13.303
18.601
23.865
29.099
34.316
39.541
44.801
50.101
55.438
60.804
66.177
71.538
76.873
82.161
87.388
92.55
97.641
102.657
107.6
112.454
117.205
121.844
126.349
130.71
134.926
139.004
142.968
146.853
150.67
154.417
158.084
161.632
165.022
168.203
171.107
173.68
175.879
177.656
178.988
179.846
180.189
179.97
179.129
177.589
175.308
172.263
168.44
163.864
158.572
152.619
146.095
139.081
131.639
123.834
115.709
107.308
98.689
89.917
81.06
72.205
63.421
54.765
46.292
38.03
29.995
22.188
14.58
7.148
-0.112
-7.203
-14.113
-20.827
-27.339
-33.641
-39.724
-45.59
-51.24
-56.673
-61.891
-66.889
-71.652
-76.163
-80.393
-84.316
-87.916
-91.184
-94.115
-96.712
-98.978
-100.918
-102.547
-103.874
-104.908
-105.661
-106.138
-106.351
-106.313
-106.039
-105.548
-104.856
-103.981
-102.938
-101.743
-100.41
-98.953
-97.382
-95.708
-93.942
-92.093
-90.173
-88.194
-86.166
-84.101
-82.009
-79.9
-77.783
-75.667
-73.561
-71.47
-69.4
-67.359
-65.35
-63.379
-61.45
-59.565
-57.729
-55.944
-54.212
-52.535
-50.915
-49.353
-47.85
-46.407
-45.024
-43.702
-42.441
-41.241
-40.103
-39.026
-38.011
-37.056
-36.161
-35.325
-34.547
-33.826
-33.159
-32.545
-31.983
-31.468
-31.001
-30.578
-30.197
-29.856
-29.553
-29.284
-29.048
-28.843
-28.665
-28.512
-28.382
-28.271
-28.178
-28.099
-28.031
-27.972
-27.917
-27.865
-27.811
-27.753
-27.687
-27.61
-27.518
-27.41
